,Date,Open Price,High Price,Low Price,Close Price,Volume,MA60,MA20,MA10,MA5,kc_middle,kc_upper,kc_lower
341,20221115 05:00:00,16768.12,16799.21,16638.59,16657.75,8549.93826,16604.475166666667,16610.9095,16600.868,16746.452,16602.255234990713,17013.607377166165,16190.903092815259
342,20221115 06:00:00,16657.74,16758.85,16651.85,16750.37,7316.35398,16602.4565,16609.360500000003,16648.422,16753.185999999998,16609.308319419357,17000.925247377265,16217.691391461449
343,20221115 07:00:00,16751.34,16946.32,16744.77,16844.63,14221.30593,16601.678333333333,16614.102000000003,16692.242,16768.93,16620.51411430859,17013.279349470708,16227.748879146471
344,20221115 08:00:00,16845.34,16989.0,16805.89,16921.32,12134.56399,16603.361666666668,16618.988999999998,16743.318,16788.582,16634.838204804484,17024.94891645039,16244.727493158578
345,20221115 09:00:00,16920.56,16953.94,16731.58,16797.92,12863.53436,16602.999666666667,16622.39,16761.163999999997,16794.397999999997,16642.604004937682,17038.175645418996,16247.032364456369
346,20221115 10:00:00,16797.92,16888.0,16757.0,16883.12,9301.17934,16603.791166666666,16636.2935,16792.962,16839.471999999998,16654.057148068136,17036.271624501318,16271.842671634953
347,20221115 11:00:00,16883.12,16969.02,16708.31,16781.62,12685.98557,16603.2835,16645.5825,16799.454,16845.722,16660.131569845522,17056.266598635386,16263.996541055658
348,20221115 12:00:00,16783.27,16889.09,16730.0,16835.31,9992.67742,16603.162,16663.841,16806.394,16843.858,16668.473400188766,17056.812926099643,16280.133874277888
349,20221115 13:00:00,16835.31,17134.69,16823.0,17012.53,20816.93452,16605.381833333333,16685.3415,16825.341,16862.1,16684.85704842711,17096.700621746902,16273.013475107322
350,20221115 14:00:00,17014.31,17014.31,16815.08,16937.71,17186.25126,16606.084333333336,16701.571,16842.228,16890.058,16696.897665608427,17107.402881596237,16286.392449620616
351,20221115 15:00:00,16936.5,17088.0,16880.0,16987.03,16673.09956,16607.2915,16738.012,16875.156,16910.840000000004,16710.7134915362,17121.76818592523,16299.65879714717
352,20221115 16:00:00,16988.07,17071.43,16918.71,17009.37,13929.78275,16609.718166666666,16774.739,16901.056,16956.39,16724.935230505595,17125.428455455723,16324.442005555467
353,20221115 17:00:00,17010.28,17069.87,16967.04,16999.24,10893.58901,16612.144166666665,16804.379500000003,16916.517,16989.176,16737.99736279838,17119.007265253495,16356.987460343267
354,20221115 18:00:00,16999.24,17013.08,16640.21,16734.53,20573.39185,16612.978833333334,16820.578,16897.838,16933.576,16737.83225027921,17155.315162488812,16320.349338069607
355,20221115 19:00:00,16733.0,16878.83,16614.61,16858.77,14664.03422,16614.37516666667,16832.5435,16903.923000000003,16917.788,16743.591190906904,17172.169811895546,16315.01256991826
356,20221115 20:00:00,16858.77,16939.99,16736.47,16839.81,11334.67417,16617.532666666666,16846.277,16899.591999999997,16888.344,16748.173039083827,17174.597797973605,16321.748280194048
357,20221115 21:00:00,16839.81,16929.98,16778.21,16911.12,8463.11239,16623.741666666665,16855.998,16912.541999999998,16868.694,16755.932418376473,17170.068701377273,16341.796135375673
358,20221115 22:00:00,16911.1,16913.56,16844.39,16880.49,4819.50077,16628.66416666667,16861.727,16917.059999999998,16844.944,16761.863731933736,17148.420386634458,16375.307077233014
359,20221115 23:00:00,16880.49,16904.76,16835.58,16900.57,6365.07327,16632.6865,16865.6025,16905.863999999998,16878.152000000002,16768.468792473344,17130.205781703993,16406.731803242696
360,20221116 00:00:00,16900.57,16935.39,16765.64,16786.29,10681.38595,16635.637666666666,16866.475,16890.722,16863.656,16769.317421422213,17128.830711729795,16409.80413111463
361,20221116 01:00:00,16787.44,16860.63,16777.0,16859.19,7679.23467,16638.798666666666,16876.547,16877.938000000002,16867.532,16773.597068112544,17113.88502938937,16433.309106835717
362,20221116 02:00:00,16859.19,17015.92,16822.43,16941.96,11672.96972,16643.94916666667,16886.1265,16871.197,16873.7,16781.614350746422,17126.571515895565,16436.65718559728
363,20221116 03:00:00,16943.0,16982.6,16917.15,16969.99,6776.09998,16650.435833333333,16892.3945,16868.271999999997,16891.6,16790.584619932237,17114.136068566466,16467.033171298008
364,20221116 04:00:00,16970.87,16979.22,16892.0,16909.42,7885.36181,16655.818666666666,16891.7995,16885.761000000002,16893.370000000003,16796.243447658893,17104.883751429697,16487.60314388809
365,20221116 05:00:00,16910.06,16957.56,16877.04,16922.11,8423.05485,16661.988999999998,16898.009,16892.095,16920.533999999996,16802.237093113763,17096.11736650749,16508.356819720037
366,20221116 06:00:00,16922.11,16939.88,16796.2,16866.23,14622.7576,16667.641833333335,16897.1645,16894.737,16921.942000000003,16805.284374445044,17098.512620499398,16512.05612839069
367,20221116 07:00:00,16866.62,16907.22,16821.89,16824.69,8235.89098,16672.143333333333,16899.318,16886.094,16898.488,16806.208451867147,17087.179873316065,16525.23703041823
368,20221116 08:00:00,16824.69,16850.27,16697.15,16789.84,14386.48987,16677.165833333333,16897.0445,16877.029000000002,16862.458000000002,16805.429001766406,17088.92728107043,16521.93072246238
369,20221116 09:00:00,16789.84,16807.05,16670.43,16744.33,10334.86161,16683.060166666666,16883.6345,16861.405000000002,16829.44,16802.519525449763,17084.991976823385,16520.04707407614
370,20221116 10:00:00,16744.33,16779.0,16680.54,16731.47,10086.17882,16687.945499999998,16873.322500000002,16855.923000000003,16791.311999999998,16799.136214667487,17073.053420903747,16525.219008431228
371,20221116 11:00:00,16731.48,16775.38,16650.29,16707.9,10110.50811,16694.246333333333,16859.366,16840.794,16759.646,16794.7916329597,17066.335118572333,16523.248147347065
372,20221116 12:00:00,16706.64,16721.23,16557.01,16659.82,13646.4579,16700.916,16841.888499999997,16812.58,16726.672000000002,16788.364412262326,17065.597549313698,16511.131275210955
373,20221116 13:00:00,16659.33,16700.24,16449.41,16513.61,25479.61919,16707.961666666666,16817.607,16766.942,16671.426,16775.280868665694,17074.95669201193,16475.60504531946
374,20221116 14:00:00,16512.86,16580.26,16391.03,16484.78,21341.41066,16713.0775,16805.1195,16724.478,16619.516,16761.447493810672,17069.001734822283,16453.893252799062
375,20221116 15:00:00,16484.78,16562.85,16378.61,16431.7,15606.64991,16717.942666666666,16783.766,16675.436999999998,16559.561999999998,16745.745232031288,17059.392048941736,16432.09841512084
376,20221116 16:00:00,16431.7,16556.34,16401.0,16498.65,10832.85319,16726.440333333332,16766.708000000002,16638.679,16517.712,16733.97879228989,17047.328927509294,16420.628657070487
377,20221116 17:00:00,16498.65,16636.29,16491.99,16577.01,10050.0623,16738.335333333333,16750.0025,16613.911,16501.15,16726.504087822013,17037.379209519477,16415.62896612455
378,20221116 18:00:00,16577.97,16643.23,16531.6,16549.9,7443.9697,16736.908833333335,16733.473,16589.917,16508.408,16718.094369275947,17020.207978803664,16415.98075974823
379,20221116 19:00:00,16549.05,16568.74,16452.07,16556.88,7436.79664,16732.443833333335,16716.288500000002,16571.172,16522.828,16710.417494480404,17005.65374305535,16415.181245905456
380,20221116 20:00:00,16558.2,16602.82,16522.24,16582.26,6521.6656,16729.411,16706.087,16556.250999999997,16552.94,16704.314756596432,16986.143380313883,16422.48613287898
381,20221116 21:00:00,16582.26,16616.04,16532.1,16549.79,5304.87349,16726.024500000003,16690.617000000002,16540.44,16563.167999999998,16696.956434794523,16967.39019614023,16426.522673448817
382,20221116 22:00:00,16549.79,16704.09,16499.46,16669.61,5607.45492,16724.16216666667,16676.999499999998,16541.419,16581.688000000002,16695.65422360385,16979.970608814987,16411.337838392716
383,20221116 23:00:00,16669.61,16773.09,16630.0,16662.76,11326.80062,16722.7115,16661.638,16556.334,16604.260000000002,16694.087831992234,16978.590578682255,16409.585085302213
384,20221117 00:00:00,16661.61,16751.0,16654.0,16702.61,8533.6751,16720.695333333333,16651.297499999997,16578.117000000002,16633.406,16694.493649519234,16969.946121540255,16419.041177498213
385,20221117 01:00:00,16702.61,16745.68,16682.38,16694.3,6947.91662,16720.102,16639.907,16604.377,16655.814000000002,16694.484428113497,16955.051652932416,16433.91720329458
386,20221117 02:00:00,16694.3,16704.98,16573.2,16577.42,8196.73394,16719.6415,16625.466500000002,16612.254,16661.34,16688.909931501512,16949.77643383854,16428.043429164485
387,20221117 03:00:00,16577.42,16610.82,16505.0,16526.18,8788.34826,16718.480499999998,16610.541,16607.171,16632.654,16681.16088709776,16937.104739201084,16425.21703499444
388,20221117 04:00:00,16526.18,16539.46,16410.74,16504.0,10856.91951,16719.044833333333,16596.249,16602.581,16600.902,16672.72465433057,16928.81812122356,16416.63118743758
389,20221117 05:00:00,16503.31,16618.27,16497.62,16578.36,7146.02268,16718.9755,16587.9505,16604.729,16576.052,16668.23109933797,16922.84521954166,16413.616979134276
390,20221117 06:00:00,16579.77,16620.0,16533.95,16570.05,9899.07351,16718.257666666665,16579.8795,16603.508,16551.201999999997,16663.55580886905,16909.91851705237,16417.193100685727
391,20221117 07:00:00,16571.69,16624.12,16535.7,16611.9,10679.58946,16724.1525,16575.0795,16609.719,16558.097999999998,16661.09600843456,16900.50644579955,16421.68557106957
392,20221117 08:00:00,16611.9,16635.82,16561.66,16570.3,8134.80887,16729.077,16570.6035,16599.787999999997,16566.922,16656.77238896495,16887.07378259344,16426.470995336458
393,20221117 09:00:00,16571.04,16582.68,16471.36,16522.75,12077.76134,16731.015666666666,16571.0605,16585.787,16570.672,16650.39037041421,16879.92562467985,16420.85511614857
394,20221117 10:00:00,16522.19,16557.0,16500.16,16526.51,7967.0803,16732.948166666665,16573.147,16568.177,16560.302000000003,16644.491305131214,16862.44103397029,16426.541576292137
395,20221117 11:00:00,16526.51,16615.99,16523.45,16595.08,8807.63224,16732.541833333333,16581.316,16558.254999999997,16565.308,16642.13838582969,16856.80114178486,16427.47562987452
396,20221117 12:00:00,16594.19,16604.71,16546.39,16577.35,7874.97768,16732.745333333332,16585.251,16558.248,16558.398,16639.053224587762,16843.913704947416,16434.19274422811
397,20221117 13:00:00,16577.35,16580.38,16430.0,16492.5,14752.3634,16729.00866666667,16581.0255,16554.879999999997,16542.838,16632.07449958166,16846.524931905347,16417.624067257973
398,20221117 14:00:00,16492.5,16553.76,16458.09,16511.21,10625.73336,16724.763666666666,16579.091,16555.601000000002,16540.53,16626.31904720042,16838.45843629174,16414.1796581091
399,20221117 15:00:00,16511.21,16717.49,16500.01,16536.71,20208.23406,16719.991166666667,16578.082499999997,16551.436,16542.57,16622.051949700417,16856.473399882605,16387.63049951823
400,20221117 16:00:00,16534.61,16682.0,16517.36,16655.09,14413.18731,16718.095333333335,16581.724,16559.94,16554.571999999996,16623.625190195886,16867.532495359854,16379.717885031918
401,20221117 17:00:00,16655.09,16707.7,16615.8,16693.4,10580.00795,16718.6895,16588.9045,16568.09,16577.782,16626.947800196638,16864.84437484421,16389.051225549065
402,20221117 18:00:00,16693.4,16748.94,16669.03,16703.16,9215.33764,16717.902666666665,16590.582000000002,16581.376,16619.914,16630.57695257871,16860.665869761528,16400.488035395894
403,20221117 19:00:00,16702.44,16713.0,16602.41,16620.56,7102.77351,16714.168166666666,16588.472,16591.157,16641.784000000003,16630.099954835554,16859.29798030009,16400.90192937102
404,20221117 20:00:00,16620.56,16701.48,16608.98,16694.16,6836.15661,16710.382166666666,16588.0495,16607.922,16673.273999999998,16633.15043318471,16857.92865610279,16408.37221026663
405,20221117 21:00:00,16694.35,16749.0,16682.05,16694.55,6109.22351,16708.659333333333,16588.061999999998,16617.869,16681.166,16636.074222087973,16851.764622714247,16420.3838214617
406,20221117 22:00:00,16694.55,16735.0,16666.23,16710.92,4941.28357,16705.789333333334,16594.737,16631.226000000002,16684.67,16639.63830675892,16847.513667322564,16431.762946195275
407,20221117 23:00:00,16710.92,16730.0,16650.49,16692.56,7344.1383,16704.305,16603.056,16651.232,16682.55,16642.158387395153,16845.148211902433,16439.168562887873
408,20221118 00:00:00,16692.56,16971.99,16682.06,16950.74,19625.25803,16706.228833333334,16625.393,16695.184999999998,16748.586,16656.852749931822,16897.529591988376,16416.17590787527
409,20221118 01:00:00,16950.74,17011.0,16854.37,16889.82,10831.31607,16704.183666666668,16640.966,16730.496,16787.718,16667.946428529274,16915.881586380172,16420.011270678377
410,20221118 02:00:00,16889.82,16980.1,16842.68,16920.13,9433.88401,16703.890666666666,16658.47,16757.0,16832.834000000003,16679.955170051362,16930.58081211717,16429.329527985556
411,20221118 03:00:00,16919.39,16948.29,16850.0,16854.98,7327.97095,16701.689833333334,16670.624,16773.158000000003,16861.646,16688.28968577872,16933.510763637947,16443.068607919493
412,20221118 04:00:00,16855.75,16869.08,16773.49,16808.69,8580.6169,16698.34516666667,16682.5435,16783.711,16884.872000000003,16694.023034085138,16933.840004158443,16454.206064011832
413,20221118 05:00:00,16808.69,16849.19,16782.47,16805.13,6079.41086,16695.11,16696.6625,16802.167999999998,16855.75,16699.313841994783,16928.493115060755,16470.13456892881
414,20221118 06:00:00,16805.57,16823.19,16742.49,16794.65,7779.61182,16696.112,16710.0695,16812.217,16836.716,16703.853659049953,16926.25500480933,16481.452313290578
415,20221118 07:00:00,16794.13,16801.43,16724.32,16745.1,7341.8917,16694.217500000002,16717.570499999998,16817.272,16801.71,16705.817770526774,16921.400981710212,16490.234559343335
416,20221118 08:00:00,16745.84,16749.89,16680.0,16737.44,10688.80957,16692.511333333332,16725.575,16819.924,16778.201999999997,16707.32359098008,16915.326481045173,16499.320700914985
417,20221118 09:00:00,16737.44,16766.24,16719.45,16739.5,8433.73446,16689.650999999998,16737.925,16824.618,16764.364,16708.855800935537,16905.41640199412,16512.295199876953
418,20221118 10:00:00,16740.0,16854.33,16722.31,16767.85,11990.93328,16687.773666666664,16750.757,16806.329,16756.908000000003,16711.665048513754,16914.97358946648,16508.356507561028
419,20221118 11:00:00,16767.25,16787.26,16712.04,16749.88,6866.27915,16685.262166666667,16761.4155,16792.335,16747.953999999998,16713.484808110632,16911.506494968085,16515.46312125318
420,20221118 12:00:00,16750.25,16792.17,16744.9,16777.98,7533.98873,16685.123666666666,16767.56,16778.120000000003,16754.53,16716.556007728097,16904.229525899806,16528.88248955639
421,20221118 13:00:00,16778.29,16818.0,16729.23,16752.93,9545.87794,16683.352666666666,16770.5365,16767.915,16757.628,16718.288102600167,16904.948268954704,16531.62793624563
422,20221118 14:00:00,16752.93,16785.14,16651.8,16700.52,12450.7149,16679.328666666665,16770.4045,16757.098,16749.832000000002,16717.44200247543,16912.10415219451,16522.779852756346
423,20221118 15:00:00,16699.35,16716.0,16608.8,16696.86,11539.23931,16674.7765,16774.2195,16746.271,16735.634,16716.46190711844,16913.097841865612,16519.825972371265
424,20221118 16:00:00,16695.06,16732.85,16625.18,16654.8,9412.29631,16670.532833333335,16772.2515,16732.286,16716.618,16713.525625824182,16912.03196709664,16515.019284551727
425,20221118 17:00:00,16654.79,16667.43,16550.19,16597.08,10945.26602,16665.11566666667,16767.378,16717.484000000004,16680.438000000002,16707.980596017816,16910.08430316303,16505.876888872604
426,20221118 18:00:00,16596.06,16613.03,16546.04,16587.43,7250.11595,16660.468999999997,16761.2035,16702.483,16647.338,16702.240091440395,16897.531427871087,16506.948755009704
427,20221118 19:00:00,16588.11,16674.31,16567.28,16656.37,7900.06571,16657.663666666667,16759.394,16694.170000000002,16638.507999999998,16700.05580136994,16897.224004157564,16502.887598582318
428,20221118 20:00:00,16656.36,16683.0,16610.0,16639.06,8492.8498,16655.15066666667,16743.81,16681.291,16626.947999999997,16697.151239397583,16889.202621906443,16505.099856888723
429,20221118 21:00:00,16639.06,16676.58,16630.05,16651.93,4562.13796,16653.610666666667,16731.9155,16671.496,16626.374000000003,16694.99784704365,16877.150091301624,16512.845602785677
430,20221118 22:00:00,16651.93,16671.8,16626.83,16665.73,3324.18292,16652.515,16719.195499999998,16660.271,16640.104,16693.604140040545,16866.53515987272,16520.67312020837
431,20221118 23:00:00,16665.73,16727.99,16628.94,16700.45,6287.72949,16652.39083333333,16711.469,16655.022999999997,16662.708000000002,16693.930133372178,16869.378051221138,16518.482215523218
432,20221119 00:00:00,16699.43,16708.77,16662.26,16664.26,3705.2081,16652.464833333335,16704.2475,16651.397,16664.286,16692.51726987732,16859.722395941382,16525.31214381326
433,20221119 01:00:00,16664.77,16682.71,16650.72,16664.75,3366.46643,16654.983833333335,16697.2285,16648.185999999998,16669.424,16691.19501892994,16848.077632387594,16534.312405472283
434,20221119 02:00:00,16665.69,16665.7,16573.94,16624.24,6400.82337,16657.308166666666,16688.708,16645.129999999997,16663.886,16688.00668469325,16847.55303680514,16528.46033258136
435,20221119 03:00:00,16624.24,16652.96,16611.89,16628.7,3636.3359,16660.591500000002,16682.888,16648.291999999998,16656.480000000003,16685.182556849082,16836.988273749783,16533.37683994838
436,20221119 04:00:00,16628.7,16649.0,16615.11,16635.14,3377.47881,16662.86633333333,16677.773,16653.063000000002,16643.418,16682.799577950194,16826.202723160826,16539.396432739562
437,20221119 05:00:00,16635.14,16642.89,16553.53,16597.92,7702.60284,16663.214833333335,16670.694,16647.218,16630.15,16678.757693283784,16825.692523973354,16531.822862594214
438,20221119 06:00:00,16598.73,16622.62,16567.95,16609.44,4397.40838,16664.207166666667,16662.773500000003,16644.256,16619.088,16675.456850744813,16818.632198365423,16532.281503124203
439,20221119 07:00:00,16609.44,16618.99,16597.05,16599.31,4077.333,16664.914333333334,16655.245000000003,16638.994,16614.102000000003,16671.830810231433,16805.076623089983,16538.584997372884
440,20221119 08:00:00,16598.98,16663.27,16580.0,16643.27,5926.78826,16665.931166666665,16648.5095,16636.748,16617.015999999996,16670.470771648368,16807.046003221065,16533.89554007567
441,20221119 09:00:00,16643.08,16650.3,16626.12,16635.1,3479.41746,16667.353,16642.618,16630.212999999996,16617.007999999998,16668.7864491882,16796.540157603624,16541.032740772775
442,20221119 10:00:00,16635.1,16646.92,16622.06,16636.33,3232.06687,16666.798333333332,16639.408499999998,16627.420000000002,16624.69,16667.240903988128,16787.19124156201,16547.290566414245
443,20221119 11:00:00,16636.33,16683.01,16636.33,16676.26,3731.05439,16667.02333333333,16638.3785,16628.571,16638.054,16667.670384750767,16784.961688567262,16550.37908093427
444,20221119 12:00:00,16676.26,16686.86,16640.0,16654.2,4225.22539,16666.2165,16638.3485,16631.567,16649.032,16667.028937857634,16781.96311129248,16552.09476442279
445,20221119 13:00:00,16654.61,16665.11,16634.01,16649.31,3191.40115,16665.466666666667,16640.96,16633.628,16650.24,16666.185178911735,16775.845935003097,16556.524422820374
446,20221119 14:00:00,16649.31,16668.97,16641.59,16651.82,4394.15868,16666.70666666667,16644.1795,16635.296,16653.584,16665.50112277285,16769.671803255074,16561.330442290626
447,20221119 15:00:00,16651.82,16677.93,16646.27,16655.65,5342.09166,16668.864500000003,16644.1435,16641.069,16657.448,16665.03202168828,16765.11763412228,16564.946409254277
448,20221119 16:00:00,16655.65,16664.0,16644.32,16655.0,3801.94928,16671.38116666667,16644.9405,16645.625,16653.196000000004,16664.554306369642,16758.567357560245,16570.54125517904
449,20221119 17:00:00,16655.0,16658.99,16608.35,16614.65,5054.50732,16671.985999999997,16643.076500000003,16647.159,16645.286,16662.177910827537,16756.91765689908,16567.438164755993
450,20221119 18:00:00,16614.02,16646.84,16611.13,16625.22,3073.38541,16672.9055,16641.051,16645.354,16640.468,16660.418010311452,16752.825781775842,16568.010238847062
451,20221119 19:00:00,16625.22,16638.61,16621.45,16627.33,2641.60635,16673.162666666667,16637.395,16644.577,16635.57,16658.842390772395,16745.441385090344,16572.243396454447
452,20221119 20:00:00,16627.33,16648.73,16625.98,16633.75,2530.18636,16674.220166666666,16635.8695,16644.319,16631.19,16657.647515021028,16740.136609907182,16575.158420134874
453,20221119 21:00:00,16634.15,16687.25,16633.0,16679.49,3216.93627,16676.8325,16636.6065,16644.642,16636.088,16658.68763335361,16743.777818751147,16573.597447956072
454,20221119 22:00:00,16679.49,16822.41,16678.12,16738.2,9441.12254,16680.360666666664,16642.304500000002,16653.042,16660.798000000003,16662.473936528113,16767.913103385898,16557.03476967033
455,20221119 23:00:00,16738.2,16775.5,16691.3,16700.68,5017.60136,16682.120666666666,16645.9035,16658.179,16675.890000000003,16664.29327288431,16776.028523056317,16552.558022712306
456,20221120 00:00:00,16700.68,16738.77,16686.51,16719.98,4362.93277,16684.497833333335,16650.1455,16664.995000000003,16694.420000000002,16666.94502179513,16777.95874694994,16555.931296640323
457,20221120 01:00:00,16719.98,16753.33,16669.92,16684.71,4653.08972,16687.701333333334,16654.485,16667.901,16704.612,16667.790973138388,16784.385325777715,16551.19662049906
458,20221120 02:00:00,16684.3,16710.12,16667.06,16684.35,3818.0702,16690.587000000003,16658.230499999998,16670.836000000003,16705.584,16668.579498227184,16782.126415602575,16555.032580851792
459,20221120 03:00:00,16684.36,16698.82,16666.47,16679.99,3308.38602,16692.975,16662.2645,16677.370000000003,16693.942000000003,16669.12285545456,16777.785081092414,16560.460629816705
460,20221120 04:00:00,16679.99,16698.0,16671.89,16684.24,2868.30162,16693.460833333334,16664.313000000002,16683.272000000004,16690.654,16669.842719480657,16772.860722554728,16566.824716406587
461,20221120 05:00:00,16684.24,16697.63,16671.0,16687.76,3013.10757,16693.366833333333,16666.946000000004,16689.315,16684.21,16670.695923315052,16768.738126081713,16572.65372054839
462,20221120 06:00:00,16687.77,16698.0,16675.32,16687.34,2643.36313,16693.103166666668,16669.4965,16694.674,16684.735999999997,16671.48849839541,16764.262480885405,16578.714515905416
463,20221120 07:00:00,16686.97,16738.76,16681.13,16722.9,4365.41101,16694.808833333333,16671.8285,16699.015000000003,16692.446000000004,16673.93666513885,16768.959249379845,16578.91408089785
464,20221120 08:00:00,16722.2,16736.41,16561.0,16615.67,10219.03962,16693.500666666667,16669.902,16686.762,16679.582000000002,16671.16206203661,16791.764387853505,16550.55973621971
465,20221120 09:00:00,16615.67,16642.0,16596.19,16630.48,4338.07171,16692.432833333336,16668.960499999997,16679.742000000002,16668.83,16669.224820986987,16786.928914222193,16551.52072775178
466,20221120 10:00:00,16630.12,16683.0,16597.29,16626.44,7490.20225,16691.024833333333,16667.6915,16670.388,16656.566,16667.187448558776,16790.263132470463,16544.11176464709
467,20221120 11:00:00,16626.44,16636.57,16462.46,16525.38,13408.35719,16688.2385,16661.178,16654.454999999998,16624.174,16660.4347129123,16806.02482843282,16514.844597391784
468,20221120 12:00:00,16526.04,16585.22,16461.0,16523.52,10744.00261,16681.118166666667,16654.604,16638.372,16584.298000000003,16653.91496467763,16809.790068646096,16498.039860709167
469,20221120 13:00:00,16524.24,16600.0,16517.34,16584.48,8070.82573,16676.029166666667,16653.0955,16628.821,16578.06,16650.608537787855,16807.428131359473,16493.788944216238
470,20221120 14:00:00,16584.21,16593.4,16542.97,16549.84,4794.93008,16669.857666666667,16649.326500000003,16615.381,16561.932,16645.81003598793,16797.03367020239,16494.586401773475
471,20221120 15:00:00,16550.25,16628.49,16533.78,16580.53,6227.08132,16665.2835,16646.9865,16604.658000000003,16552.75,16642.70146284534,16797.744733638352,16487.658192052328
472,20221120 16:00:00,16580.53,16590.49,16552.37,16583.93,4353.78852,16661.5375,16644.495499999997,16594.317000000003,16564.46,16639.9028217572,16787.065765470914,16492.73987804349
473,20221120 17:00:00,16583.93,16590.21,16530.22,16548.21,4251.84097,16657.2555,16637.9315,16576.848,16569.397999999997,16635.536496911223,16779.98114625356,16491.091847568885
474,20221120 18:00:00,16547.82,16588.47,16533.21,16586.93,4098.98327,16653.793500000003,16630.368,16573.974,16569.888,16633.221901820012,16774.274086228117,16492.169717411907
475,20221120 19:00:00,16587.4,16613.35,16552.0,16587.8,4038.44336,16651.171833333334,16624.724,16569.706,16577.480000000003,16631.05895411412,16770.275920081414,16491.841988146825
476,20221120 20:00:00,16587.8,16595.85,16448.05,16537.99,9076.70046,16647.847666666665,16615.624499999998,16560.860999999997,16568.971999999998,16626.627099155958,16781.482368526522,16471.771829785393
477,20221120 21:00:00,16538.84,16538.85,16212.59,16284.23,13549.80032,16640.259833333334,16595.6005,16536.746000000003,16509.032,16610.322475385416,16814.944217818924,16405.700732951907
478,20221120 22:00:00,16284.23,16358.0,16180.0,16296.94,11496.02556,16632.411333333333,16576.230000000003,16514.088,16458.778000000002,16595.399500366006,16815.159068556164,16375.639932175847
479,20221120 23:00:00,16296.94,16324.58,16222.47,16280.23,9651.37977,16624.583833333334,16556.242,16483.663,16397.438000000002,16580.391428918992,16798.597040290133,16362.18581754785
480,20221121 00:00:00,16279.5,16295.0,16123.01,16268.73,14167.43968,16616.096333333335,16535.4665,16455.552,16333.624,16565.550408493327,16796.333458727357,16334.7673582593
481,20221121 01:00:00,16268.12,16283.06,16191.0,16214.15,7872.39775,16607.116666666665,16511.786,16418.913999999997,16268.856,16548.817055706906,16774.93380091753,16322.70031049628
482,20221121 02:00:00,16214.15,16219.99,15905.88,16010.7,23043.32117,16595.619666666666,16477.954,16361.591,16214.15,16523.192434005086,16789.51950469465,16256.865363315523
483,20221121 03:00:00,16010.31,16110.55,15897.15,16073.75,17133.0721,16585.2345,16445.4965,16314.145,16169.511999999999,16501.79041333699,16784.164776957594,16219.416049716381
484,20221121 04:00:00,16073.15,16319.0,16064.22,16149.97,18837.79424,16576.82066666667,16422.211499999998,16270.449000000002,16143.460000000001,16485.037060320057,16790.129987578603,16179.944133061512
485,20221121 05:00:00,16149.34,16234.66,16138.97,16228.09,8403.74792,16570.670833333334,16402.092,16234.478,16135.332,16472.801486018485,16766.523120551177,16179.079851485792
486,20221121 06:00:00,16228.09,16256.16,16082.0,16091.53,11091.7628,16562.405833333334,16375.3465,16189.832,16110.808,16454.645700969115,16753.827172048535,16155.464229889692
487,20221121 07:00:00,16091.53,16150.0,15955.99,16039.73,12829.28326,16552.128500000003,16351.064000000002,16165.381999999998,16116.614000000001,16434.887810445874,16742.953134417356,16126.822486474395
488,20221121 08:00:00,16040.73,16068.13,15992.14,16035.42,9731.71632,16542.06783333333,16326.659,16139.23,16108.948,16415.865533757147,16708.32232533148,16123.408742182815
489,20221121 09:00:00,16035.87,16169.52,15964.0,16112.48,16084.11695,16533.077,16303.059,16122.455000000002,16101.45,16401.418603577637,16705.733715994535,16097.103491160738
490,20221121 10:00:00,16111.77,16153.9,16058.63,16131.26,9631.50436,16524.169166666667,16282.13,16108.707999999999,16082.083999999999,16388.55390816867,16681.49150934388,16095.616306993461
491,20221121 11:00:00,16131.25,16154.99,16055.82,16084.42,8791.26747,16513.902,16257.324499999999,16095.735,16080.662,16374.071341112473,16657.54918217016,16090.593500054785
492,20221121 12:00:00,16084.42,16140.95,16025.42,16113.86,8491.57154,16504.728666666666,16233.821000000002,16106.050999999998,16095.488000000001,16361.68032486858,16639.916381820498,16083.44426791666
493,20221121 13:00:00,16113.86,16284.0,16098.83,16175.95,14566.23991,16496.582000000002,16215.207999999999,16116.270999999999,16123.594000000001,16352.836023684058,16640.282474940785,16065.38957242733
494,20221121 14:00:00,16176.56,16250.0,16146.21,16163.83,10824.2365,16488.9085,16194.053,16117.656999999997,16133.864000000001,16343.83573684167,16623.295542972723,16064.375930710614
495,20221121 15:00:00,16163.83,16175.23,16109.74,16130.45,8677.70192,16480.604333333333,16171.185500000001,16107.893,16133.702000000001,16333.674511277466,16598.286336795416,16069.062685759516
496,20221121 16:00:00,16130.45,16139.19,15906.52,16032.24,19529.3303,16470.556,16145.897999999997,16101.963999999998,16123.266,16319.3204869305,16604.005129896654,16034.635843964345
497,20221121 17:00:00,16032.24,16075.59,15977.77,16015.22,10845.23657,16460.844333333334,16132.4475,16099.513,16103.538,16304.839511361974,16580.61969003151,16029.059332692435
498,20221121 18:00:00,16015.22,16040.53,15930.0,15971.36,12433.72132,16450.209666666666,16116.1685,16093.107,16062.62,16288.959534630028,16559.267695432613,16018.651373827443
499,20221121 19:00:00,15971.36,16006.38,15589.68,15722.98,23509.49356,16435.604166666668,16088.306,16054.156999999997,15974.45,16262.008128218387,16588.625472940716,15935.390783496061
