,Date,Time,Open,High,Low,Close,TotalVolume
1371,20221005,18:15:00,20145.66,20197.07,20131.9,20187.43,1213.56351
1372,20221005,18:20:00,20188.94,20201.26,20168.75,20189.41,1291.18571
1373,20221005,18:25:00,20188.36,20201.25,20144.78,20193.07,1306.6462
1374,20221005,18:30:00,20193.07,20204.22,20141.8,20142.48,1039.18757
1375,20221005,18:35:00,20143.36,20206.92,20137.14,20179.05,1513.00058
1376,20221005,18:40:00,20179.05,20191.82,20160.07,20187.79,1092.25389
1377,20221005,18:45:00,20189.11,20208.14,20180.0,20187.62,1061.08852
1378,20221005,18:50:00,20187.62,20220.0,20161.59,20201.12,1208.16994
1379,20221005,18:55:00,20201.12,20270.9,20199.5,20264.58,1614.79909
1380,20221005,19:00:00,20265.19,20350.0,20261.45,20290.3,2692.81449
1381,20221005,19:05:00,20291.63,20299.61,20212.21,20214.49,1839.65195
1382,20221005,19:10:00,20215.51,20255.06,20200.22,20249.8,1689.06832
1383,20221005,19:15:00,20248.62,20272.75,20233.48,20255.51,1404.07935
1384,20221005,19:20:00,20255.51,20264.32,20218.32,20233.22,938.79434
1385,20221005,19:25:00,20233.22,20236.72,20191.0,20202.2,1045.81611
1386,20221005,19:30:00,20203.25,20226.39,20190.03,20194.23,991.97484
1387,20221005,19:35:00,20194.23,20210.23,20171.21,20184.23,1190.38725
1388,20221005,19:40:00,20184.24,20207.41,20172.72,20201.21,1130.4069
1389,20221005,19:45:00,20200.12,20217.0,20163.18,20166.81,1165.49621
1390,20221005,19:50:00,20165.67,20175.23,20132.95,20146.76,1671.16616
1391,20221005,19:55:00,20146.76,20158.28,20104.17,20119.47,1388.58411
1392,20221005,20:00:00,20117.31,20155.63,20115.7,20136.97,1050.85531
1393,20221005,20:05:00,20137.2,20168.0,20136.0,20167.98,637.20574
1394,20221005,20:10:00,20167.99,20173.3,20148.03,20152.56,820.17278
1395,20221005,20:15:00,20152.56,20163.98,20117.99,20129.05,702.74164
1396,20221005,20:20:00,20130.13,20155.7,20124.64,20129.1,598.41893
1397,20221005,20:25:00,20129.1,20137.54,20067.0,20088.24,1377.25033
1398,20221005,20:30:00,20087.8,20112.49,20073.56,20103.4,1037.3759
1399,20221005,20:35:00,20103.4,20123.76,20093.46,20105.31,830.52573
1400,20221005,20:40:00,20104.81,20111.0,20081.17,20099.95,724.94557
1401,20221005,20:45:00,20099.95,20104.4,20033.87,20040.44,1046.70086
1402,20221005,20:50:00,20039.62,20058.2,20027.01,20033.46,912.62081
1403,20221005,20:55:00,20033.46,20042.01,19975.42,19984.32,1789.89361
1404,20221005,21:00:00,19982.69,20033.41,19979.78,20007.91,983.15461
1405,20221005,21:05:00,20006.76,20047.16,20004.85,20038.21,779.07004
1406,20221005,21:10:00,20038.21,20045.0,20008.78,20008.9,460.64429
1407,20221005,21:15:00,20010.37,20024.64,19979.78,20012.32,755.46131
1408,20221005,21:20:00,20012.58,20047.69,20012.26,20034.37,530.1359
1409,20221005,21:25:00,20035.74,20037.62,20021.98,20029.5,210.3524
1410,20221005,21:30:00,20029.24,20079.99,20024.32,20073.21,236.20035
1411,20221005,21:35:00,20073.21,20098.99,20033.91,20042.61,825.92209
1412,20221005,21:40:00,20042.61,20074.95,20039.99,20069.36,403.04109
1413,20221005,21:45:00,20069.36,20078.37,20010.01,20016.63,361.83302
1414,20221005,21:50:00,20016.63,20056.37,20016.63,20042.17,414.18906
1415,20221005,21:55:00,20042.17,20073.68,20036.0,20051.25,376.1656
1416,20221005,22:00:00,20050.44,20075.41,20032.92,20053.39,727.80112
1417,20221005,22:05:00,20053.39,20054.54,20016.85,20028.69,587.47539
1418,20221005,22:10:00,20027.65,20048.49,20018.37,20038.41,529.48907
1419,20221005,22:15:00,20038.41,20139.43,20037.21,20104.98,1674.38869
1420,20221005,22:20:00,20106.11,20153.63,20083.0,20146.01,1289.55074
1421,20221005,22:25:00,20146.01,20156.78,20123.7,20137.27,1034.14449
1422,20221005,22:30:00,20136.0,20147.64,20109.33,20114.22,674.96536
1423,20221005,22:35:00,20114.22,20145.0,20111.13,20132.79,713.89511
1424,20221005,22:40:00,20133.41,20142.65,20091.29,20109.79,749.52878
1425,20221005,22:45:00,20110.74,20167.91,20109.76,20154.36,999.91107
1426,20221005,22:50:00,20153.4,20192.0,20143.0,20175.98,1044.19518
1427,20221005,22:55:00,20175.98,20215.17,20158.01,20190.44,1683.80293
1428,20221005,23:00:00,20189.6,20200.0,20154.42,20163.61,1037.37998
1429,20221005,23:05:00,20163.61,20172.97,20120.67,20133.67,1093.39217
1430,20221005,23:10:00,20133.67,20159.41,20132.11,20154.52,614.70516
1431,20221005,23:15:00,20155.54,20186.93,20140.43,20152.73,1202.9147
1432,20221005,23:20:00,20152.73,20176.35,20152.25,20164.14,495.58864
1433,20221005,23:25:00,20163.63,20166.3,20134.34,20144.41,557.25837
1434,20221005,23:30:00,20144.13,20145.75,20114.73,20130.92,651.84237
1435,20221005,23:35:00,20130.92,20146.9,20118.49,20145.88,539.98576
1436,20221005,23:40:00,20145.88,20151.82,20134.76,20148.66,559.73204
1437,20221005,23:45:00,20147.91,20167.28,20143.39,20152.69,714.50052
1438,20221005,23:50:00,20152.69,20186.5,20142.38,20167.15,868.73817
1439,20221005,23:55:00,20167.15,20173.04,20146.66,20158.26,599.37543
1440,20221006,00:00:00,20158.26,20185.85,20140.38,20183.84,854.48104
1441,20221006,00:05:00,20183.84,20260.78,20168.76,20211.77,2299.28275
1442,20221006,00:10:00,20212.7,20273.76,20210.85,20245.22,1607.65551
1443,20221006,00:15:00,20246.06,20290.0,20224.57,20275.17,1699.19323
1444,20221006,00:20:00,20273.87,20289.08,20240.0,20243.74,1312.8
1445,20221006,00:25:00,20243.74,20266.18,20228.77,20247.28,963.21056
1446,20221006,00:30:00,20247.28,20303.73,20246.49,20265.84,1689.47119
1447,20221006,00:35:00,20264.83,20280.36,20206.02,20227.06,1514.32175
1448,20221006,00:40:00,20227.06,20268.0,20216.38,20251.9,1144.80628
1449,20221006,00:45:00,20251.9,20383.28,20251.05,20330.62,3076.97186
1450,20221006,00:50:00,20330.62,20389.0,20310.0,20350.63,1566.8592
1451,20221006,00:55:00,20349.98,20355.7,20241.8,20266.82,1856.32137
1452,20221006,01:00:00,20266.82,20294.6,20245.45,20256.46,1693.78097
1453,20221006,01:05:00,20255.91,20341.11,20250.26,20311.81,1838.28664
1454,20221006,01:10:00,20311.81,20330.24,20281.42,20289.53,1243.49127
1455,20221006,01:15:00,20290.41,20335.0,20286.33,20333.83,1143.90528
1456,20221006,01:20:00,20333.83,20339.0,20264.59,20268.7,1143.34017
1457,20221006,01:25:00,20267.62,20296.0,20265.7,20273.33,949.3672
1458,20221006,01:30:00,20273.33,20279.0,20240.53,20262.82,1143.20694
1459,20221006,01:35:00,20263.77,20292.35,20262.4,20289.97,871.15582
1460,20221006,01:40:00,20289.97,20289.99,20258.07,20274.25,776.02585
1461,20221006,01:45:00,20274.25,20300.0,20270.08,20277.93,930.50419
1462,20221006,01:50:00,20277.93,20364.99,20277.93,20358.95,1719.22339
1463,20221006,01:55:00,20358.95,20410.69,20322.97,20369.2,2158.8335
1464,20221006,02:00:00,20369.86,20424.55,20366.58,20405.72,2029.50838
1465,20221006,02:05:00,20405.87,20445.52,20394.0,20400.31,1848.18072
1466,20221006,02:10:00,20400.31,20424.32,20370.36,20391.49,1271.73174
1467,20221006,02:15:00,20392.12,20422.86,20324.22,20329.58,1988.76093
1468,20221006,02:20:00,20329.58,20351.82,20312.22,20317.78,1093.73663
1469,20221006,02:25:00,20316.73,20335.0,20307.02,20312.18,1059.86396
1470,20221006,02:30:00,20312.18,20353.69,20303.24,20340.62,1138.39433
1471,20221006,02:35:00,20341.16,20345.16,20288.18,20317.78,921.16654
1472,20221006,02:40:00,20317.74,20338.7,20311.6,20316.1,728.96089
1473,20221006,02:45:00,20314.87,20366.05,20314.28,20360.31,1135.75848
1474,20221006,02:50:00,20359.37,20372.99,20325.13,20338.92,806.44154
1475,20221006,02:55:00,20339.66,20348.0,20312.22,20327.39,829.56513
1476,20221006,03:00:00,20327.39,20331.35,20310.92,20312.67,711.52651
1477,20221006,03:05:00,20313.14,20324.42,20275.86,20290.35,1112.44814
1478,20221006,03:10:00,20290.35,20337.38,20288.97,20336.22,858.28826
1479,20221006,03:15:00,20336.22,20340.41,20318.09,20322.72,590.65218
1480,20221006,03:20:00,20322.08,20330.18,20304.32,20310.88,499.94632
1481,20221006,03:25:00,20310.88,20355.55,20310.88,20352.63,859.56094
1482,20221006,03:30:00,20352.28,20353.51,20325.16,20333.12,503.45798
1483,20221006,03:35:00,20333.8,20387.41,20331.38,20362.56,1799.68656
1484,20221006,03:40:00,20362.53,20394.6,20352.9,20362.22,1550.10324
1485,20221006,03:45:00,20362.86,20373.77,20328.89,20337.18,854.23386
1486,20221006,03:50:00,20337.18,20349.62,20327.03,20340.0,572.69435
1487,20221006,03:55:00,20339.29,20378.85,20337.55,20355.69,751.46766
1488,20221006,04:00:00,20356.08,20366.72,20322.57,20335.86,1015.85633
1489,20221006,04:05:00,20336.52,20424.83,20332.91,20416.7,1309.77577
1490,20221006,04:10:00,20418.42,20435.0,20372.75,20395.21,1323.64386
1491,20221006,04:15:00,20395.21,20456.6,20390.39,20394.59,1730.35734
1492,20221006,04:20:00,20394.85,20406.64,20381.0,20384.34,957.68747
1493,20221006,04:25:00,20383.32,20402.35,20355.32,20368.75,818.84335
1494,20221006,04:30:00,20369.85,20394.29,20345.35,20386.5,1140.16523
1495,20221006,04:35:00,20385.82,20407.3,20384.03,20388.4,665.65895
1496,20221006,04:40:00,20387.28,20392.84,20373.15,20378.88,593.2919
1497,20221006,04:45:00,20378.09,20388.6,20373.01,20378.64,447.24216
1498,20221006,04:50:00,20379.7,20406.94,20377.35,20397.14,857.39947
1499,20221006,04:55:00,20397.14,20399.29,20346.39,20356.24,969.67329
1500,20221006,05:00:00,20355.63,20374.08,20351.23,20360.8,873.83694
1501,20221006,05:05:00,20360.8,20364.79,20250.0,20275.68,2210.38482
1502,20221006,05:10:00,20276.56,20316.3,20259.4,20303.65,1304.90141
1503,20221006,05:15:00,20303.65,20332.0,20285.0,20305.91,977.39439
1504,20221006,05:20:00,20305.91,20324.12,20296.67,20315.77,677.40531
1505,20221006,05:25:00,20315.77,20330.5,20301.7,20325.87,733.29796
1506,20221006,05:30:00,20325.87,20374.59,20319.22,20351.21,1205.768
1507,20221006,05:35:00,20350.52,20371.22,20339.91,20343.63,712.33761
1508,20221006,05:40:00,20342.6,20349.62,20313.13,20317.28,668.88867
1509,20221006,05:45:00,20316.35,20318.17,20290.0,20303.16,881.9398
1510,20221006,05:50:00,20303.16,20321.8,20303.09,20316.55,461.37297
1511,20221006,05:55:00,20316.55,20324.2,20300.01,20301.01,555.15594
1512,20221006,06:00:00,20301.01,20304.9,20232.57,20253.59,2142.76498
1513,20221006,06:05:00,20253.59,20281.25,20241.34,20263.87,1106.63054
1514,20221006,06:10:00,20263.87,20274.9,20244.48,20253.76,989.99001
1515,20221006,06:15:00,20253.77,20264.49,20210.01,20218.95,1167.81236
1516,20221006,06:20:00,20218.95,20244.73,20206.56,20216.64,1020.09992
1517,20221006,06:25:00,20216.64,20223.48,20190.39,20210.76,1170.79405
1518,20221006,06:30:00,20212.08,20250.0,20202.1,20245.25,993.89613
1519,20221006,06:35:00,20244.04,20256.08,20222.04,20222.79,924.4168
1520,20221006,06:40:00,20222.79,20242.5,20213.71,20225.31,829.35228
1521,20221006,06:45:00,20225.31,20234.21,20218.51,20231.86,695.33209
1522,20221006,06:50:00,20230.86,20249.65,20223.6,20232.54,1037.5633
1523,20221006,06:55:00,20232.54,20238.81,20164.23,20174.54,1628.77371
1524,20221006,07:00:00,20172.68,20206.68,20156.0,20194.37,1470.60356
1525,20221006,07:05:00,20194.37,20201.65,20160.0,20192.72,1184.53291
1526,20221006,07:10:00,20191.07,20233.25,20180.86,20229.87,1397.39255
1527,20221006,07:15:00,20229.73,20243.62,20216.95,20226.09,1031.6792
1528,20221006,07:20:00,20226.09,20227.11,20192.61,20198.44,880.9338
1529,20221006,07:25:00,20198.33,20230.31,20188.55,20222.79,980.52661
1530,20221006,07:30:00,20222.79,20227.91,20195.77,20209.92,959.97864
1531,20221006,07:35:00,20209.92,20215.95,20185.64,20203.65,770.16624
1532,20221006,07:40:00,20203.65,20221.09,20194.74,20207.11,742.11035
1533,20221006,07:45:00,20207.11,20225.66,20163.7,20223.99,1001.18913
1534,20221006,07:50:00,20223.99,20245.0,20217.18,20243.31,980.76027
1535,20221006,07:55:00,20243.31,20250.0,20217.82,20218.43,1077.94987
1536,20221006,08:00:00,20218.43,20242.48,20208.94,20239.02,1001.93753
1537,20221006,08:05:00,20239.02,20254.2,20217.83,20222.41,966.96012
1538,20221006,08:10:00,20223.84,20223.84,20183.67,20203.02,994.52309
1539,20221006,08:15:00,20202.14,20218.83,20182.5,20190.28,1019.65822
1540,20221006,08:20:00,20189.21,20194.5,20120.0,20134.46,1728.59769
1541,20221006,08:25:00,20134.46,20164.39,20107.18,20160.3,1637.88673
1542,20221006,08:30:00,20160.3,20168.68,20102.18,20161.42,1861.57747
1543,20221006,08:35:00,20161.42,20189.97,20159.29,20167.19,1000.91136
1544,20221006,08:40:00,20166.12,20168.75,20123.48,20127.84,1206.4867
1545,20221006,08:45:00,20127.84,20158.61,20120.73,20137.98,833.89968
1546,20221006,08:50:00,20137.98,20142.92,20116.0,20137.27,946.90511
1547,20221006,08:55:00,20136.31,20144.5,20120.6,20142.3,715.33864
1548,20221006,09:00:00,20142.3,20152.21,20119.39,20137.46,913.60244
1549,20221006,09:05:00,20137.46,20173.38,20134.85,20162.37,879.53834
1550,20221006,09:10:00,20162.37,20164.21,20131.91,20133.53,684.11337
1551,20221006,09:15:00,20134.66,20156.9,20125.0,20150.48,785.60641
1552,20221006,09:20:00,20151.7,20167.62,20147.24,20158.31,650.91243
1553,20221006,09:25:00,20158.31,20165.85,20147.5,20160.21,554.58862
1554,20221006,09:30:00,20161.17,20187.33,20154.18,20180.92,919.42087
1555,20221006,09:35:00,20180.92,20181.95,20151.91,20175.55,641.42352
1556,20221006,09:40:00,20174.86,20183.45,20163.16,20181.61,596.39523
1557,20221006,09:45:00,20181.61,20182.89,20145.54,20150.02,855.22354
1558,20221006,09:50:00,20150.0,20151.62,20138.01,20145.42,647.4925
1559,20221006,09:55:00,20145.03,20155.0,20085.53,20099.19,1534.70155
1560,20221006,10:00:00,20098.5,20121.59,20080.01,20115.53,1050.74608
1561,20221006,10:05:00,20115.53,20129.67,20096.14,20112.41,907.5145
1562,20221006,10:10:00,20112.41,20133.02,20107.85,20129.22,671.94312
1563,20221006,10:15:00,20129.22,20134.98,20110.87,20113.93,705.68933
1564,20221006,10:20:00,20113.91,20132.83,20111.93,20127.57,578.92539
1565,20221006,10:25:00,20128.38,20133.22,20086.34,20118.38,929.49815
1566,20221006,10:30:00,20118.38,20149.0,20112.57,20146.47,746.71641
1567,20221006,10:35:00,20146.47,20152.5,20134.3,20145.52,715.38478
1568,20221006,10:40:00,20145.52,20157.48,20132.84,20145.98,549.22998
1569,20221006,10:45:00,20145.98,20148.09,20117.69,20128.09,678.80909
1570,20221006,10:50:00,20128.09,20138.85,20121.71,20126.09,425.74267
1571,20221006,10:55:00,20126.91,20132.31,20110.0,20129.07,598.75393
1572,20221006,11:00:00,20129.07,20164.59,20127.95,20158.55,989.96174
1573,20221006,11:05:00,20158.55,20161.37,20144.09,20149.01,647.69936
1574,20221006,11:10:00,20149.18,20153.2,20129.9,20138.45,735.64787
1575,20221006,11:15:00,20138.45,20168.0,20134.48,20145.02,966.67734
1576,20221006,11:20:00,20145.02,20152.66,20131.66,20139.18,576.61957
1577,20221006,11:25:00,20139.18,20143.13,20123.75,20134.1,624.44867
1578,20221006,11:30:00,20134.1,20183.86,20128.95,20172.69,911.11591
1579,20221006,11:35:00,20172.69,20239.8,20152.9,20224.85,2532.32509
1580,20221006,11:40:00,20226.33,20230.3,20196.64,20205.64,1192.07362
1581,20221006,11:45:00,20204.94,20208.61,20182.0,20201.99,838.82746
1582,20221006,11:50:00,20201.38,20222.0,20195.08,20217.91,868.16654
1583,20221006,11:55:00,20218.53,20257.42,20213.82,20245.22,1456.26505
1584,20221006,12:00:00,20244.46,20289.85,20231.73,20278.8,1636.95785
1585,20221006,12:05:00,20279.63,20280.08,20191.12,20208.84,1742.90802
1586,20221006,12:10:00,20209.92,20234.71,20208.15,20230.37,912.06799
1587,20221006,12:15:00,20231.24,20231.53,20159.0,20170.29,1141.80279
1588,20221006,12:20:00,20170.29,20220.0,20167.9,20213.92,1057.68626
1589,20221006,12:25:00,20213.92,20225.0,20193.87,20204.0,951.36015
1590,20221006,12:30:00,20204.0,20324.94,20202.12,20297.65,2751.56778
1591,20221006,12:35:00,20297.65,20317.76,20285.22,20302.3,1476.05094
1592,20221006,12:40:00,20303.35,20307.25,20265.48,20272.41,1183.71959
1593,20221006,12:45:00,20272.38,20289.48,20205.6,20214.71,1645.92288
1594,20221006,12:50:00,20214.06,20241.57,20190.98,20208.4,1201.88285
1595,20221006,12:55:00,20208.4,20223.99,20174.03,20193.31,1262.42223
1596,20221006,13:00:00,20192.59,20196.24,20100.0,20124.85,2170.60906
1597,20221006,13:05:00,20123.76,20166.31,20108.69,20148.55,1655.06439
1598,20221006,13:10:00,20148.55,20155.3,20103.44,20130.52,1394.17553
1599,20221006,13:15:00,20130.52,20138.78,20111.67,20116.89,831.3126
1600,20221006,13:20:00,20116.16,20126.54,20046.37,20094.83,1595.46815
1601,20221006,13:25:00,20094.83,20102.04,20039.48,20079.88,1592.33585
1602,20221006,13:30:00,20078.67,20164.84,20069.46,20157.65,2939.5935
1603,20221006,13:35:00,20156.54,20230.28,20136.28,20226.24,2309.50074
1604,20221006,13:40:00,20227.99,20296.0,20216.01,20251.1,2907.12262
1605,20221006,13:45:00,20251.1,20266.66,20147.38,20170.0,2069.60037
1606,20221006,13:50:00,20171.14,20216.53,20163.41,20198.61,1862.1865
1607,20221006,13:55:00,20198.61,20201.62,20101.32,20111.09,1964.36936
1608,20221006,14:00:00,20110.12,20112.24,19993.9,20039.72,3440.18751
1609,20221006,14:05:00,20039.72,20040.32,19900.0,19973.13,3952.97927
1610,20221006,14:10:00,19973.13,19974.88,19900.34,19942.85,2723.20935
1611,20221006,14:15:00,19944.05,19992.39,19931.23,19950.38,2259.39213
1612,20221006,14:20:00,19949.84,19955.0,19900.0,19939.95,1975.97503
1613,20221006,14:25:00,19939.03,19960.0,19874.81,19882.04,2241.98661
1614,20221006,14:30:00,19880.22,19932.19,19877.38,19900.78,2336.42287
1615,20221006,14:35:00,19900.62,19955.99,19886.56,19938.09,1530.34767
1616,20221006,14:40:00,19937.46,20070.0,19932.17,20017.57,2606.70536
1617,20221006,14:45:00,20017.78,20118.16,19984.23,20102.46,2264.50751
1618,20221006,14:50:00,20104.09,20104.09,20052.3,20070.87,1633.04832
1619,20221006,14:55:00,20070.88,20115.9,20040.17,20101.01,1696.55562
1620,20221006,15:00:00,20101.01,20110.0,20027.18,20042.05,1620.46706
1621,20221006,15:05:00,20041.08,20093.31,20039.75,20062.35,1330.01682
1622,20221006,15:10:00,20062.35,20072.3,19997.13,19999.48,1454.27781
1623,20221006,15:15:00,20000.49,20091.78,19988.42,20086.58,1711.09019
1624,20221006,15:20:00,20087.81,20120.0,20068.17,20106.17,1595.1977
1625,20221006,15:25:00,20106.17,20109.34,20070.0,20097.09,1201.64654
1626,20221006,15:30:00,20098.12,20100.19,20064.85,20075.19,1095.00208
1627,20221006,15:35:00,20074.11,20111.99,20056.77,20069.51,1286.17168
1628,20221006,15:40:00,20067.49,20097.66,20045.26,20055.29,1274.68682
1629,20221006,15:45:00,20054.04,20111.1,20053.96,20091.4,1088.14784
1630,20221006,15:50:00,20092.17,20120.0,20075.0,20097.85,1214.9942
1631,20221006,15:55:00,20096.65,20108.2,20008.1,20010.0,1509.72366
1632,20221006,16:00:00,20010.0,20050.0,19989.05,19999.37,2000.43811
1633,20221006,16:05:00,19999.37,20021.0,19946.76,19956.55,1693.52847
1634,20221006,16:10:00,19956.56,20000.0,19955.14,19991.41,1370.47608
1635,20221006,16:15:00,19991.41,20034.53,19988.01,20023.37,1237.7665
1636,20221006,16:20:00,20022.67,20056.53,20016.19,20041.21,1250.53744
1637,20221006,16:25:00,20039.17,20069.08,20037.78,20067.51,981.45828
1638,20221006,16:30:00,20067.51,20068.91,20016.46,20047.0,1169.53228
1639,20221006,16:35:00,20047.0,20063.6,20033.28,20059.73,734.68339
1640,20221006,16:40:00,20060.41,20093.23,20043.5,20089.19,881.35585
1641,20221006,16:45:00,20089.19,20108.98,20070.0,20094.93,1215.23377
1642,20221006,16:50:00,20094.8,20103.3,20069.46,20083.44,1151.68289
1643,20221006,16:55:00,20083.44,20094.51,20052.31,20052.31,824.79739
1644,20221006,17:00:00,20053.87,20078.86,20017.0,20048.54,1352.72218
1645,20221006,17:05:00,20048.54,20062.42,20016.35,20028.25,738.5592
1646,20221006,17:10:00,20028.25,20100.85,20020.52,20098.78,1015.96632
1647,20221006,17:15:00,20098.78,20107.86,20066.4,20084.08,787.48571
1648,20221006,17:20:00,20085.49,20256.0,20077.45,20091.49,4467.38261
1649,20221006,17:25:00,20091.49,20145.46,20075.7,20135.91,1561.55111
1650,20221006,17:30:00,20134.65,20138.15,20081.35,20090.73,1057.10786
1651,20221006,17:35:00,20090.73,20102.42,20073.61,20076.84,740.84738
1652,20221006,17:40:00,20076.8,20121.0,20076.62,20105.79,759.50131
1653,20221006,17:45:00,20105.79,20137.93,20084.03,20132.46,949.6544
1654,20221006,17:50:00,20132.46,20135.55,20092.22,20117.63,678.79259
1655,20221006,17:55:00,20119.09,20142.74,20108.77,20112.9,862.16059
1656,20221006,18:00:00,20112.9,20118.38,20061.28,20072.41,1164.30099
1657,20221006,18:05:00,20071.2,20080.77,20041.44,20066.2,997.17203
1658,20221006,18:10:00,20066.2,20093.18,20053.73,20083.23,869.25291
1659,20221006,18:15:00,20083.23,20085.14,20044.31,20068.84,752.37181
1660,20221006,18:20:00,20070.08,20100.0,20063.82,20072.51,1073.76763
1661,20221006,18:25:00,20072.51,20095.45,20056.26,20073.24,784.1297
1662,20221006,18:30:00,20074.2,20105.08,20033.71,20051.22,990.37857
1663,20221006,18:35:00,20051.22,20081.18,20048.83,20061.51,789.80322
1664,20221006,18:40:00,20061.51,20080.35,20046.97,20052.86,630.194
1665,20221006,18:45:00,20052.86,20052.86,20004.98,20013.08,1323.49588
1666,20221006,18:50:00,20013.09,20037.32,19980.82,20025.26,1312.64034
1667,20221006,18:55:00,20025.35,20057.61,20010.0,20017.47,983.32443
1668,20221006,19:00:00,20017.47,20032.57,19992.62,20016.55,1190.9288
1669,20221006,19:05:00,20018.0,20024.85,19993.44,20016.36,994.05593
1670,20221006,19:10:00,20016.36,20047.31,19989.0,20044.55,1022.73709
1671,20221006,19:15:00,20042.63,20054.26,20015.71,20029.66,943.07484
1672,20221006,19:20:00,20030.54,20064.0,20022.31,20038.61,1166.27716
1673,20221006,19:25:00,20038.61,20055.99,20030.31,20054.4,856.36297
1674,20221006,19:30:00,20054.4,20060.71,20030.0,20039.99,730.91611
1675,20221006,19:35:00,20040.03,20052.6,20028.59,20042.43,738.53479
1676,20221006,19:40:00,20041.37,20044.82,20028.88,20035.64,578.7629
1677,20221006,19:45:00,20035.64,20063.71,20020.19,20030.41,938.47028
1678,20221006,19:50:00,20029.47,20049.0,20016.33,20037.76,1036.84886
1679,20221006,19:55:00,20037.74,20049.61,20003.64,20010.62,1115.58718
1680,20221006,20:00:00,20010.62,20024.83,19996.94,20016.52,650.0548
1681,20221006,20:05:00,20016.52,20030.52,20009.79,20024.8,500.52092
1682,20221006,20:10:00,20023.59,20033.52,20015.01,20027.98,412.63611
1683,20221006,20:15:00,20027.09,20052.53,20020.43,20029.22,817.68099
1684,20221006,20:20:00,20029.23,20055.0,20023.04,20048.05,762.70662
1685,20221006,20:25:00,20048.05,20065.0,20040.99,20064.3,537.88041
1686,20221006,20:30:00,20062.98,20072.03,20046.78,20048.51,459.96241
1687,20221006,20:35:00,20048.51,20060.0,20041.07,20042.65,446.11424
1688,20221006,20:40:00,20042.65,20053.64,20034.39,20037.1,363.93352
1689,20221006,20:45:00,20038.62,20043.57,20020.92,20031.36,547.80056
1690,20221006,20:50:00,20030.41,20045.87,20026.09,20044.49,379.06426
1691,20221006,20:55:00,20043.98,20053.19,20037.5,20047.04,395.68889
1692,20221006,21:00:00,20047.04,20049.0,20025.0,20025.86,418.63259
1693,20221006,21:05:00,20025.11,20042.37,20001.63,20004.45,428.22915
1694,20221006,21:10:00,20005.06,20007.66,19961.0,19982.88,904.83568
1695,20221006,21:15:00,19981.69,20023.16,19974.74,19979.77,630.32471
1696,20221006,21:20:00,19979.77,19988.48,19920.01,19951.79,972.87081
1697,20221006,21:25:00,19951.79,19962.0,19944.92,19950.42,395.03857
1698,20221006,21:30:00,19950.0,19955.02,19903.67,19916.19,426.36844
1699,20221006,21:35:00,19917.1,19931.48,19903.35,19921.72,518.31936
1700,20221006,21:40:00,19921.72,19946.89,19917.4,19940.14,564.70637
1701,20221006,21:45:00,19940.14,19980.0,19934.02,19974.99,359.07311
1702,20221006,21:50:00,19973.83,19975.03,19919.09,19945.78,597.35283
1703,20221006,21:55:00,19945.13,19946.75,19887.43,19909.36,719.05622
1704,20221006,22:00:00,19910.44,19949.39,19853.0,19940.96,1711.48221
1705,20221006,22:05:00,19942.24,19945.62,19909.68,19930.66,711.95262
1706,20221006,22:10:00,19929.54,19941.1,19882.47,19918.9,863.72903
1707,20221006,22:15:00,19918.9,19940.89,19887.76,19935.67,733.39915
1708,20221006,22:20:00,19934.67,19945.22,19911.52,19931.61,520.72665
1709,20221006,22:25:00,19931.33,19936.66,19915.68,19922.41,575.09703
1710,20221006,22:30:00,19923.21,19930.94,19900.01,19900.02,650.68477
1711,20221006,22:35:00,19902.62,19931.71,19890.1,19928.38,578.85037
1712,20221006,22:40:00,19928.38,19942.7,19901.48,19934.73,606.05649
1713,20221006,22:45:00,19934.73,19937.06,19913.18,19917.43,518.00447
1714,20221006,22:50:00,19917.43,19930.0,19901.0,19911.65,404.35734
1715,20221006,22:55:00,19911.65,19916.25,19886.85,19901.35,549.28975
1716,20221006,23:00:00,19900.36,19906.06,19870.0,19900.69,810.20634
1717,20221006,23:05:00,19900.69,19936.72,19889.03,19925.33,777.81209
1718,20221006,23:10:00,19924.55,19953.76,19916.0,19943.99,599.05399
1719,20221006,23:15:00,19944.77,19964.0,19924.69,19958.59,613.25844
1720,20221006,23:20:00,19958.59,19958.6,19920.0,19931.52,418.36444
1721,20221006,23:25:00,19931.52,19965.0,19931.11,19960.8,556.94237
1722,20221006,23:30:00,19961.85,19976.17,19944.1,19968.89,493.12543
1723,20221006,23:35:00,19968.89,19968.89,19930.96,19949.45,467.78208
1724,20221006,23:40:00,19949.45,19955.0,19937.75,19948.77,332.49766
1725,20221006,23:45:00,19950.11,19955.99,19925.44,19943.39,387.3896
1726,20221006,23:50:00,19944.93,19954.77,19931.84,19954.77,372.7944
1727,20221006,23:55:00,19954.77,19966.17,19935.02,19960.67,428.78185
1728,20221007,00:00:00,19960.67,19967.71,19944.62,19955.59,536.02528
1729,20221007,00:05:00,19954.26,19986.0,19940.9,19983.55,743.59583
1730,20221007,00:10:00,19983.55,20023.51,19971.58,20011.94,952.95346
1731,20221007,00:15:00,20011.94,20039.22,19986.31,20034.72,950.88046
1732,20221007,00:20:00,20033.43,20047.0,20024.01,20036.62,696.35949
1733,20221007,00:25:00,20036.39,20045.87,20021.34,20039.22,589.99874
